id,task1,task2,task3,task4,task5
ANS18539,1.0,0,0.0,1,1.0
ANS18540,0.0,1,138820.64293635302,2,1.0
ANS18541,0.0,0,3329.1737615809498,4,1.0
ANS18542,1.0,0,51342.539945780256,3,1.0
ANS18543,1.0,1,91050.18094465377,0,1.0
ANS18544,1.0,0,0.0,4,1.0
ANS18545,0.0,2,74521.31952959388,2,1.0
ANS18546,0.0,3,24671.165315403825,0,1.0
ANS18547,0.0,3,40529.84055774252,2,1.0
ANS18548,1.0,1,59519.25539743039,0,1.0
ANS18549,0.0,0,0.0,0,1.0
ANS18550,0.0,2,111357.82925320236,2,1.0
ANS18551,0.0,2,6580.562600789422,0,1.0
ANS18552,1.0,3,0.0,2,1.0
ANS18553,0.0,1,1181.54840661974,2,1.0
ANS18554,0.0,0,0.0,2,1.0
ANS18555,1.0,0,41130.04196959567,1,1.0
ANS18556,1.0,0,0.0,2,1.0
ANS18557,0.0,1,37661.59589086694,3,1.0
ANS18558,1.0,1,54760.81819076606,3,1.0
ANS18559,1.0,1,0.0,3,1.0
ANS18560,0.0,3,0.0,0,1.0
ANS18561,0.0,0,420.32261941708884,1,1.0
ANS18562,1.0,3,251.205048982032,0,1.0
ANS18563,0.0,0,0.0,3,1.0
ANS18564,0.0,0,4895.873384988172,0,1.0
ANS18565,1.0,0,1765.2711692394705,0,1.0
ANS18566,0.0,1,0.0,3,1.0
ANS18567,1.0,1,0.0,2,1.0
ANS18568,1.0,0,0.0,2,1.0
ANS18569,0.0,1,0.0,0,1.0
ANS18570,0.0,0,0.0,2,1.0
ANS18571,1.0,3,0.0,2,1.0
ANS18572,0.0,0,0.0,2,1.0
ANS18573,1.0,3,1486.9963982070394,3,1.0
ANS18574,0.0,1,0.0,0,1.0
ANS18575,0.0,1,0.0,0,1.0
ANS18576,0.0,1,0.0,3,1.0
ANS18577,0.0,3,1888.4907256980325,2,1.0
ANS18578,0.0,1,0.0,2,1.0
ANS18579,0.0,0,0.0,3,1.0
ANS18580,1.0,0,0.0,4,1.0
ANS18581,1.0,3,0.0,0,1.0
ANS18582,1.0,1,0.0,0,1.0
ANS18583,0.0,3,1296.9884453421037,3,1.0
ANS18584,1.0,0,2305.332605316723,3,1.0
ANS18585,1.0,0,925.8576408004657,0,1.0
ANS18586,0.0,3,0.0,0,1.0
ANS18587,0.0,0,0.0,2,1.0
ANS18588,0.0,1,5838.912229112382,1,1.0
ANS18589,0.0,0,0.0,3,1.0
ANS18590,1.0,0,0.0,0,1.0
ANS18591,0.0,3,82646.11886922884,0,1.0
ANS18592,1.0,1,7012.176372734902,3,1.0
ANS18593,1.0,1,3517.565572315521,0,1.0
ANS18594,0.0,0,61045.78572325546,2,1.0
ANS18595,1.0,1,0.0,0,1.0
ANS18596,0.0,3,4216.674643109091,3,1.0
ANS18597,0.0,1,0.0,0,1.0
ANS18598,0.0,2,29405.94665075097,2,1.0
ANS18599,1.0,3,2447.9737993073327,3,1.0
ANS18600,0.0,1,72129.59110850016,3,1.0
ANS18601,1.0,1,0.0,3,1.0
ANS18602,0.0,0,0.0,2,1.0
ANS18603,1.0,3,1940.46010888551,0,1.0
ANS18604,1.0,0,0.0,3,1.0
ANS18605,1.0,2,7892.7862375977475,0,1.0
ANS18606,1.0,0,0.0,2,1.0
ANS18607,0.0,3,0.0,1,1.0
ANS18608,1.0,1,0.0,0,1.0
ANS18609,1.0,0,88708.95918379477,3,1.0
ANS18610,0.0,1,0.0,2,1.0
ANS18611,0.0,1,3626.5504936988555,0,1.0
ANS18612,0.0,2,0.0,2,0.0
ANS18613,1.0,3,1659.5634040805046,2,0.0
ANS18614,0.0,0,0.0,0,0.0
ANS18615,1.0,2,103697.99903867283,2,0.0
ANS18616,0.0,2,68740.95078607573,2,0.0
ANS18617,0.0,1,0.0,3,0.0
ANS18618,0.0,1,82288.7428056064,3,0.0
ANS18619,0.0,0,0.0,0,0.0
ANS18620,1.0,1,56352.29009491409,0,0.0
ANS18621,0.0,3,70241.37703823988,2,0.0
ANS18622,0.0,3,0.0,4,0.0
ANS18623,0.0,3,3806.5254316331625,0,0.0
ANS18624,0.0,2,11790.5142659668,3,0.0
ANS18625,0.0,2,1170.509798681946,0,0.0
ANS18626,1.0,1,1323.0308427334862,2,0.0
ANS18627,0.0,2,0.0,3,0.0
ANS18628,0.0,0,0.0,1,0.0
ANS18629,1.0,1,20837.9701596968,0,0.0
ANS18630,1.0,2,0.0,3,0.0
ANS18631,1.0,0,3706.8920124503024,2,0.0
ANS18632,0.0,0,0.0,2,0.0
ANS18633,1.0,0,0.0,4,0.0
ANS18634,0.0,1,5511.333045286165,1,0.0
ANS18635,0.0,1,16443.706375177248,1,0.0
ANS18636,1.0,1,4141.824306035159,0,0.0
ANS18637,0.0,2,0.0,2,0.0
ANS18638,0.0,0,1921.7110790755971,2,0.0
ANS18639,1.0,2,1510.9457660365956,3,0.0
ANS18640,0.0,0,922.8871352925669,0,0.0
ANS18641,0.0,1,4656.724889575348,3,0.0
ANS18642,0.0,0,1347.6644413428055,1,0.0
ANS18643,0.0,1,2805.8172280680396,2,0.0
ANS18644,0.0,2,0.0,1,0.0
ANS18645,0.0,1,5097.376121875837,0,0.0
ANS18646,1.0,0,0.0,3,0.0
ANS18647,0.0,2,0.0,2,0.0
ANS18648,1.0,1,0.0,0,0.0
ANS18649,0.0,0,0.0,0,0.0
ANS18650,1.0,1,2809.2174702433776,0,0.0
ANS18651,1.0,2,0.0,2,0.0
ANS18652,1.0,3,1145.6369731168588,3,0.0
ANS18653,0.0,1,0.0,2,0.0
ANS18654,0.0,2,0.0,0,0.0
ANS18655,1.0,2,3031.8518003687896,3,0.0
ANS18656,1.0,3,0.0,4,0.0
ANS18657,0.0,0,0.0,3,0.0
ANS18658,0.0,2,58731.31207148627,0,0.0
ANS18659,0.0,0,2856.8154580746946,0,0.0
ANS18660,1.0,2,40706.59952281562,0,0.0
ANS18661,0.0,3,1485.631884710901,0,0.0
ANS18662,0.0,3,0.0,2,0.0
ANS18663,1.0,1,1498.123523419873,2,0.0
ANS18664,0.0,0,3078.222953005248,2,0.0
ANS18665,0.0,2,0.0,0,0.0
ANS18666,1.0,1,0.0,3,0.0
ANS18667,0.0,1,1713.0254722336647,0,0.0
ANS18668,1.0,1,0.0,2,0.0
ANS18669,1.0,2,0.0,3,0.0
ANS18670,1.0,0,37324.12425089744,0,0.0
ANS18671,0.0,3,0.0,2,0.0
ANS18672,0.0,0,19388.68698360482,3,0.0
ANS18673,0.0,2,0.0,3,0.0
ANS18674,0.0,1,0.0,2,0.0
ANS18675,0.0,0,54433.566174189946,3,0.0
ANS18676,0.0,3,0.0,2,1.0
ANS18677,1.0,0,0.0,2,1.0
ANS18678,0.0,3,98377.93955792315,2,1.0
ANS18679,1.0,1,2339.614304893321,0,1.0
ANS18680,0.0,2,86297.80431851858,1,1.0
ANS18681,1.0,0,17237.128761366228,2,1.0
ANS18682,1.0,1,0.0,4,1.0
ANS18683,0.0,0,0.0,0,1.0
ANS18684,1.0,1,699.178188703679,3,1.0
ANS18685,1.0,2,2082.652518515719,0,1.0
ANS18686,0.0,3,0.0,2,1.0
ANS18687,1.0,1,115397.43246821189,3,1.0
ANS18688,0.0,2,3384.049581664064,0,1.0
ANS18689,1.0,3,0.0,0,1.0
ANS18690,0.0,1,0.0,2,1.0
ANS18691,0.0,3,1624.721953845615,0,1.0
ANS18692,0.0,1,0.0,2,1.0
ANS18693,0.0,1,81329.65044732318,4,1.0
ANS18694,0.0,1,3198.202299891675,4,1.0
ANS18695,0.0,1,0.0,0,1.0
ANS18696,0.0,3,26379.234902791035,1,1.0
ANS18697,1.0,0,3333.848790652012,3,1.0
ANS18698,1.0,0,2363.4879024784186,2,1.0
ANS18699,0.0,0,0.0,0,1.0
ANS18700,1.0,0,0.0,2,1.0
ANS18701,1.0,1,0.0,0,1.0
ANS18702,0.0,1,0.0,2,1.0
ANS18703,0.0,0,0.0,2,1.0
ANS18704,1.0,1,0.0,2,1.0
ANS18705,0.0,3,0.0,3,1.0
ANS18706,0.0,2,0.0,2,1.0
ANS18707,1.0,3,0.0,4,1.0
ANS18708,0.0,3,1918.8426571602067,2,1.0
ANS18709,0.0,2,144959.04729958516,0,1.0
ANS18710,0.0,0,1740.3246402490447,0,1.0
ANS18711,1.0,3,2714.592555302856,0,1.0
ANS18712,1.0,0,0.0,1,1.0
ANS18713,1.0,2,3062.198786373267,1,1.0
ANS18714,0.0,2,0.0,0,1.0
ANS18715,1.0,1,0.0,3,1.0
ANS18716,1.0,2,0.0,3,1.0
ANS18717,0.0,2,162767.2956898256,2,1.0
ANS18718,0.0,1,2889.740119851784,2,1.0
ANS18719,0.0,0,2793.700202602772,2,1.0
ANS18720,1.0,3,0.0,3,1.0
ANS18721,0.0,3,1011.182025599774,3,1.0
ANS18722,1.0,1,3251.772886156995,1,1.0
ANS18723,1.0,3,0.0,2,1.0
ANS18724,1.0,1,0.0,3,1.0
ANS18725,0.0,3,0.0,2,1.0
ANS18726,0.0,2,7012.972323954991,0,1.0
ANS18727,0.0,2,0.0,2,1.0
ANS18728,1.0,0,6011.880532113484,0,1.0
ANS18729,0.0,2,0.0,0,1.0
ANS18730,0.0,0,0.0,3,1.0
ANS18731,1.0,3,29565.81346298527,3,1.0
ANS18732,0.0,0,2389.3562511384253,2,1.0
ANS18733,1.0,0,0.0,2,1.0
ANS18734,0.0,2,0.0,3,1.0
ANS18735,1.0,1,0.0,2,1.0
ANS18736,0.0,2,33734.557480916956,3,1.0
ANS18737,0.0,2,0.0,3,1.0
ANS18738,0.0,0,4373.935102760077,3,1.0
ANS18739,1.0,1,2712.4865774562445,2,1.0
ANS18740,1.0,1,3450.909168907135,4,1.0
ANS18741,1.0,0,0.0,0,1.0
ANS18742,0.0,0,5506.330680580879,0,1.0
ANS18743,1.0,2,2291.7655209919426,0,1.0
ANS18744,1.0,2,3912.424729403995,2,1.0
ANS18745,1.0,1,26273.055335651152,0,1.0
ANS18746,0.0,2,1731.295889416449,4,1.0
ANS18747,1.0,3,271.3740495759904,0,1.0
ANS18748,1.0,1,3805.8827742343483,3,1.0
ANS18749,0.0,2,0.0,0,1.0
ANS18750,1.0,0,0.0,2,1.0
ANS18751,1.0,3,1652.5682116426606,4,1.0
ANS18752,0.0,1,0.0,3,1.0
ANS18753,0.0,1,0.0,2,1.0
ANS18754,1.0,2,65595.84272248085,0,1.0
ANS18755,0.0,0,0.0,2,1.0
ANS18756,0.0,2,0.0,2,1.0
ANS18757,0.0,3,714.3892944841614,0,1.0
ANS18758,0.0,2,0.0,3,1.0
ANS18759,0.0,0,0.0,1,1.0
ANS18760,1.0,2,0.0,0,1.0
ANS18761,0.0,2,46643.17201370559,0,1.0
ANS18762,0.0,0,0.0,2,1.0
ANS18763,1.0,2,1344.0262338128668,4,1.0
ANS18764,1.0,0,0.0,0,1.0
ANS18765,0.0,0,0.0,0,1.0
ANS18766,0.0,1,0.0,2,1.0
ANS18767,1.0,0,1313.7442487437038,4,1.0
ANS18768,0.0,0,0.0,3,1.0
ANS18769,0.0,1,2845.763481283476,2,1.0
ANS18770,0.0,0,0.0,3,1.0
ANS18771,0.0,2,55859.22099467208,4,1.0
ANS18772,0.0,1,0.0,4,1.0
ANS18773,1.0,0,0.0,3,1.0
ANS18774,0.0,1,19917.08804632512,2,1.0
ANS18775,1.0,2,70969.06360443163,0,1.0
ANS18776,0.0,0,0.0,3,1.0
ANS18777,1.0,2,0.0,0,1.0
ANS18778,0.0,1,0.0,3,1.0
ANS18779,0.0,3,98240.68077010015,2,1.0
ANS18780,1.0,1,0.0,3,1.0
ANS18781,0.0,0,122049.90479095571,0,1.0
ANS18782,0.0,0,0.0,4,1.0
ANS18783,1.0,0,0.0,0,1.0
ANS18784,0.0,1,0.0,3,1.0
ANS18785,1.0,3,1452.2851285007664,4,1.0
ANS18786,1.0,0,0.0,0,1.0
ANS18787,1.0,2,0.0,0,1.0
ANS18788,0.0,0,3309.336062507434,3,1.0
ANS18789,0.0,0,0.0,3,1.0
ANS18790,0.0,2,772.0593434007097,0,1.0
ANS18791,0.0,2,2365.2530604792328,2,1.0
ANS18792,1.0,1,38176.15432388734,0,1.0
ANS18793,0.0,3,0.0,2,1.0
ANS18794,0.0,0,0.0,3,1.0
ANS18795,0.0,2,162798.8100127031,3,1.0
ANS18796,0.0,1,0.0,4,1.0
ANS18797,1.0,1,0.0,0,1.0
ANS18798,0.0,0,1951.068575916926,0,1.0
ANS18799,0.0,1,2800.893582119091,0,1.0
ANS18800,1.0,1,1559.8433566199392,3,1.0
ANS18801,1.0,0,0.0,3,1.0
ANS18802,0.0,1,0.0,2,1.0
ANS18803,1.0,1,0.0,0,1.0
ANS18804,0.0,3,668.3209780671765,2,1.0
ANS18805,0.0,0,2952.2755939616945,2,1.0
ANS18806,0.0,1,0.0,0,1.0
ANS18807,1.0,0,67977.54386387304,3,1.0
ANS18808,1.0,2,1232.0965698035334,3,1.0
ANS18809,1.0,1,0.0,2,1.0
ANS18810,1.0,3,0.0,3,1.0
ANS18811,1.0,1,650.817710918301,0,1.0
ANS18812,0.0,1,5645.154930171621,2,1.0
ANS18813,0.0,1,0.0,0,1.0
ANS18814,0.0,0,1790.4725748609133,0,1.0
ANS18815,0.0,3,2882.746259496568,3,1.0
ANS18816,1.0,3,0.0,0,1.0
ANS18817,0.0,0,554.5047432097036,0,1.0
ANS18818,1.0,0,0.0,4,1.0
ANS18819,1.0,1,1549.4413013097003,2,1.0
ANS18820,0.0,1,380.01406278311947,2,1.0
ANS18821,0.0,1,569.3610649372763,3,1.0
ANS18822,0.0,0,0.0,3,1.0
ANS18823,0.0,0,0.0,3,1.0
ANS18824,0.0,1,0.0,0,1.0
ANS18825,0.0,0,42607.66550774627,0,1.0
ANS18826,0.0,3,0.0,3,1.0
ANS18827,1.0,2,0.0,2,1.0
ANS18828,0.0,1,0.0,0,1.0
ANS18829,0.0,3,4459.282808596205,2,1.0
ANS18830,1.0,1,4270.226638435694,3,1.0
ANS18831,0.0,1,78967.17132457254,2,1.0
ANS18832,0.0,2,0.0,0,1.0
ANS18833,0.0,0,4553.960463353345,3,1.0
ANS18834,0.0,0,0.0,0,1.0
ANS18835,0.0,2,0.0,3,1.0
ANS18836,0.0,2,3116.6836370711762,3,1.0
ANS18837,0.0,1,0.0,0,1.0
ANS18838,1.0,0,0.0,2,1.0
ANS18839,0.0,0,0.0,0,1.0
ANS18840,0.0,2,0.0,2,1.0
ANS18841,1.0,1,0.0,2,1.0
ANS18842,0.0,3,0.0,2,1.0
ANS18843,0.0,3,3073.2084324031302,2,1.0
ANS18844,0.0,3,0.0,0,1.0
ANS18845,0.0,0,0.0,3,1.0
ANS18846,0.0,1,0.0,0,1.0
ANS18847,1.0,1,49892.64343904669,2,1.0
ANS18848,1.0,0,55027.02696749756,3,1.0
ANS18849,1.0,0,0.0,2,1.0
ANS18850,0.0,3,0.0,4,1.0
ANS18851,0.0,0,0.0,2,1.0
ANS18852,0.0,0,0.0,0,1.0
ANS18853,1.0,1,0.0,2,1.0
ANS18854,1.0,0,2539.2851661291056,2,1.0
ANS18855,1.0,0,0.0,3,1.0
ANS18856,1.0,1,0.0,0,1.0
ANS18857,0.0,2,0.0,0,1.0
ANS18858,0.0,0,2416.733946491614,4,1.0
ANS18859,0.0,2,66586.47286887269,2,1.0
ANS18860,0.0,2,0.0,3,1.0
ANS18861,0.0,1,3340.228325596892,4,1.0
ANS18862,1.0,0,42735.20544116261,2,1.0
ANS18863,0.0,1,0.0,2,1.0
ANS18864,0.0,0,0.0,2,1.0
ANS18865,0.0,0,97177.09581964802,0,1.0
ANS18866,0.0,2,4099.748938221784,2,1.0
ANS18867,1.0,3,2717.997673590077,0,1.0
ANS18868,1.0,0,658.878609394513,0,1.0
ANS18869,1.0,0,840.2846244536867,0,1.0
ANS18870,0.0,0,1273.9392878819929,0,1.0
ANS18871,0.0,0,0.0,0,1.0
ANS18872,0.0,3,0.0,0,1.0
ANS18873,0.0,3,3111.1375092714406,2,1.0
ANS18874,0.0,2,0.0,4,1.0
ANS18875,1.0,2,0.0,0,1.0
ANS18876,1.0,2,0.0,0,1.0
ANS18877,1.0,1,0.0,2,1.0
ANS18878,1.0,3,0.0,0,1.0
ANS18879,0.0,1,158720.43565963738,2,1.0
ANS18880,0.0,0,0.0,2,1.0
ANS18881,0.0,1,5958.519933473055,2,1.0
ANS18882,0.0,3,0.0,3,1.0
ANS18883,0.0,2,0.0,2,1.0
ANS18884,1.0,2,11353.765549685215,1,1.0
ANS18885,1.0,0,0.0,0,1.0
ANS18886,0.0,2,0.0,0,1.0
ANS18887,0.0,1,0.0,1,1.0
ANS18888,0.0,2,0.0,0,1.0
ANS18889,0.0,1,2121.6698839370215,2,1.0
ANS18890,0.0,2,114398.65110085339,0,1.0
ANS18891,1.0,3,0.0,3,1.0
ANS18892,0.0,2,0.0,4,1.0
ANS18893,1.0,2,3500.9980060866073,2,1.0
ANS18894,0.0,1,0.0,3,1.0
ANS18895,1.0,0,60257.34172521636,4,1.0
ANS18896,1.0,1,43345.198994204504,1,1.0
ANS18897,0.0,3,0.0,2,1.0
ANS18898,1.0,0,0.0,0,1.0
ANS18899,0.0,3,8779.652962433964,4,1.0
ANS18900,1.0,2,0.0,0,1.0
ANS18901,0.0,3,85313.05619512427,1,1.0
ANS18902,1.0,1,0.0,0,1.0
ANS18903,0.0,3,0.0,2,1.0
ANS18904,1.0,0,0.0,0,1.0
ANS18905,0.0,0,3484.6380900943245,3,1.0
ANS18906,0.0,0,4257.524462819392,4,1.0
ANS18907,0.0,0,0.0,2,1.0
ANS18908,0.0,1,0.0,0,1.0
ANS18909,1.0,2,3560.7460681252073,4,1.0
ANS18910,1.0,3,0.0,2,1.0
ANS18911,0.0,1,1654.5484882094356,0,1.0
ANS18912,0.0,0,0.0,0,1.0
ANS18913,0.0,0,0.0,0,1.0
ANS18914,0.0,1,42773.28889740788,0,1.0
ANS18915,0.0,0,124808.6123551976,3,1.0
ANS18916,0.0,2,2469.403187447989,0,1.0
ANS18917,0.0,0,0.0,0,1.0
ANS18918,1.0,0,0.0,2,1.0
ANS18919,1.0,0,0.0,0,1.0
ANS18920,1.0,0,1307.7339647846495,2,1.0
ANS18921,1.0,1,2610.7229761487215,2,1.0
ANS18922,1.0,0,0.0,3,1.0
ANS18923,0.0,3,0.0,3,1.0
ANS18924,0.0,2,1986.5914912139467,3,1.0
ANS18925,0.0,3,6645.093486392671,0,1.0
ANS18926,1.0,0,69271.4457484755,3,1.0
ANS18927,0.0,0,0.0,0,1.0
ANS18928,0.0,3,3317.4436347984174,0,1.0
ANS18929,0.0,3,4680.237547446284,0,1.0
ANS18930,0.0,2,1495.1349101994601,3,1.0
ANS18931,1.0,1,13432.200635854613,3,1.0
ANS18932,0.0,0,2964.5583127087093,2,1.0
ANS18933,1.0,2,0.0,3,1.0
ANS18934,0.0,2,2996.623778778835,4,1.0
ANS18935,1.0,0,0.0,3,1.0
ANS18936,0.0,0,20202.794598596283,2,1.0
ANS18937,1.0,0,0.0,3,1.0
ANS18938,0.0,1,710.0419666900734,1,1.0
ANS18939,0.0,2,0.0,3,1.0
ANS18940,1.0,2,0.0,2,1.0
ANS18941,0.0,3,0.0,0,1.0
ANS18942,0.0,1,28949.150698905672,2,1.0
ANS18943,1.0,0,0.0,2,1.0
ANS18944,0.0,0,0.0,2,1.0
ANS18945,1.0,1,0.0,2,1.0
ANS18946,0.0,0,3298.9312495152494,0,1.0
ANS18947,0.0,0,1728.271983314403,0,1.0
ANS18948,0.0,1,2961.7710410602504,3,1.0
ANS18949,1.0,2,0.0,3,1.0
ANS18950,0.0,1,678.0982270642925,0,1.0
ANS18951,1.0,0,0.0,0,1.0
ANS18952,0.0,2,0.0,0,1.0
ANS18953,0.0,0,0.0,0,1.0
ANS18954,1.0,2,0.0,4,1.0
ANS18955,1.0,0,0.0,4,1.0
ANS18956,0.0,1,2695.10857282856,2,1.0
ANS18957,1.0,2,122495.23469233132,2,1.0
ANS18958,1.0,2,6379.401645037733,3,1.0
ANS18959,1.0,0,1710.4332891126678,3,1.0
ANS18960,0.0,0,0.0,0,1.0
ANS18961,0.0,1,0.0,0,1.0
ANS18962,1.0,1,3896.152964374137,3,1.0
ANS18963,0.0,1,0.0,3,1.0
ANS18964,1.0,3,6394.393986373223,0,1.0
ANS18965,1.0,0,427.3472246615143,3,1.0
ANS18966,1.0,1,0.0,0,1.0
ANS18967,1.0,1,2130.5875438209864,3,1.0
ANS18968,1.0,3,0.0,2,1.0
ANS18969,1.0,1,1994.0615015786423,2,1.0
ANS18970,0.0,2,4026.8814693156874,0,1.0
ANS18971,0.0,0,56840.1158257185,3,1.0
ANS18972,1.0,0,2457.576396796179,3,1.0
ANS18973,1.0,0,8659.835433505032,0,1.0
ANS18974,0.0,1,0.0,3,1.0
ANS18975,1.0,2,3683.971287981291,3,1.0
ANS18976,0.0,3,0.0,2,1.0
ANS18977,0.0,0,287.1898655429415,3,1.0
ANS18978,1.0,0,3655.604962449251,2,1.0
ANS18979,0.0,0,0.0,4,1.0
ANS18980,1.0,3,2805.99524021452,0,1.0
ANS18981,1.0,0,0.0,2,1.0
ANS18982,1.0,1,0.0,3,1.0
ANS18983,0.0,0,206382.35273678618,2,1.0
ANS18984,0.0,2,6307.744483261269,1,1.0
ANS18985,0.0,0,0.0,0,1.0
ANS18986,0.0,3,0.0,0,1.0
ANS18987,0.0,2,0.0,3,1.0
ANS18988,1.0,0,0.0,0,1.0
ANS18989,0.0,0,52329.09325436386,3,1.0
ANS18990,1.0,2,0.0,4,1.0
ANS18991,1.0,2,0.0,3,1.0
ANS18992,0.0,0,0.0,3,1.0
ANS18993,0.0,0,4587.540732972882,0,1.0
ANS18994,1.0,1,44858.44363845023,2,1.0
ANS18995,1.0,3,0.0,0,1.0
ANS18996,0.0,2,435.29769400340524,3,1.0
ANS18997,0.0,0,0.0,2,1.0
ANS18998,0.0,3,0.0,3,1.0
ANS18999,1.0,2,0.0,0,1.0
ANS19000,1.0,2,0.0,2,1.0
ANS19001,1.0,0,2180.417802156872,2,1.0
ANS19002,1.0,1,6.579775700442782,3,1.0
ANS19003,0.0,2,7091.401845511833,0,1.0
ANS19004,0.0,1,1606.7987529999682,2,1.0
ANS19005,0.0,0,0.0,1,1.0
ANS19006,0.0,1,963.0952252445071,3,1.0
ANS19007,0.0,2,0.0,3,1.0
ANS19008,1.0,1,0.0,3,1.0
ANS19009,0.0,2,134431.4215553403,2,1.0
ANS19010,0.0,0,6347.9115374662615,0,1.0
ANS19011,0.0,2,0.0,0,1.0
ANS19012,0.0,3,2012.3050981361707,0,1.0
ANS19013,1.0,2,1605.168131818466,0,1.0
ANS19014,0.0,1,3328.068731346485,0,1.0
ANS19015,0.0,1,4570.126854211723,0,1.0
ANS19016,1.0,2,34786.2581801828,2,1.0
ANS19017,1.0,0,74941.24277980709,0,1.0
ANS19018,0.0,1,0.0,3,1.0
ANS19019,0.0,0,2152.014954122151,0,1.0
ANS19020,1.0,0,0.0,2,1.0
ANS19021,1.0,2,5765.0323826698905,3,1.0
ANS19022,0.0,0,0.0,2,1.0
ANS19023,0.0,0,153554.051377276,0,1.0
ANS19024,1.0,0,911.2879171537471,0,1.0
ANS19025,0.0,0,63252.63015938607,3,1.0
ANS19026,0.0,1,27362.536708072294,2,1.0
ANS19027,0.0,3,722.7558122523244,1,1.0
ANS19028,0.0,2,76767.4100996672,2,1.0
ANS19029,1.0,1,0.0,3,1.0
ANS19030,0.0,2,0.0,0,1.0
ANS19031,0.0,3,0.0,3,1.0
ANS19032,0.0,0,0.0,3,1.0
ANS19033,0.0,2,113078.57932817428,0,1.0
ANS19034,0.0,3,0.0,3,1.0
ANS19035,0.0,0,2615.2612942933483,0,1.0
ANS19036,0.0,3,0.0,1,1.0
ANS19037,1.0,2,0.0,2,1.0
ANS19038,1.0,3,3960.526570157727,2,1.0
ANS19039,1.0,1,0.0,4,1.0
ANS19040,0.0,3,1870.0267624717153,0,1.0
ANS19041,1.0,0,0.0,0,1.0
ANS19042,0.0,0,873.9189889945179,1,1.0
ANS19043,1.0,1,3468.5762865876495,0,1.0
ANS19044,1.0,2,0.0,0,1.0
ANS19045,1.0,1,2041.3389361755185,0,1.0
ANS19046,1.0,2,1953.5256210268312,0,1.0
ANS19047,1.0,1,0.0,0,1.0
ANS19048,0.0,1,0.0,0,1.0
ANS19049,0.0,0,2757.5423772158174,1,1.0
ANS19050,1.0,3,0.0,3,1.0
ANS19051,1.0,0,0.0,3,1.0
ANS19052,1.0,1,0.0,3,1.0
ANS19053,0.0,0,2490.303655798888,1,1.0
ANS19054,1.0,3,0.0,0,1.0
ANS19055,0.0,1,4163.535911909632,2,1.0
ANS19056,1.0,3,0.0,3,1.0
ANS19057,0.0,1,2245.9457260211066,2,1.0
ANS19058,1.0,1,0.0,4,1.0
ANS19059,0.0,1,0.0,3,1.0
ANS19060,0.0,0,0.0,2,1.0
ANS19061,0.0,0,10680.616400919673,4,1.0
ANS19062,0.0,2,2106.032083348615,0,1.0
ANS19063,0.0,1,9672.772287545504,2,1.0
ANS19064,1.0,1,0.0,2,1.0
ANS19065,1.0,0,2413.6439378228806,3,1.0
ANS19066,1.0,3,696.1186218722266,2,1.0
ANS19067,1.0,0,1706.7209158248415,4,1.0
ANS19068,0.0,2,0.0,0,1.0
ANS19069,0.0,1,0.0,2,1.0
ANS19070,1.0,2,87994.77649207978,2,1.0
ANS19071,0.0,3,6277.817484304525,0,1.0
ANS19072,1.0,3,1939.0719649020357,4,1.0
ANS19073,1.0,0,68491.10763870896,3,1.0
ANS19074,0.0,3,0.0,0,1.0
ANS19075,0.0,1,0.0,3,1.0
ANS19076,1.0,0,0.0,0,1.0
ANS19077,1.0,0,0.0,2,1.0
ANS19078,0.0,0,0.0,2,1.0
ANS19079,1.0,0,100400.31463610602,0,1.0
ANS19080,1.0,0,0.0,2,1.0
ANS19081,1.0,3,58030.288573313344,0,1.0
ANS19082,0.0,1,105668.07446420427,0,1.0
ANS19083,1.0,2,0.0,3,1.0
ANS19084,1.0,2,3051.1645314970892,2,1.0
ANS19085,0.0,1,0.0,2,1.0
ANS19086,0.0,1,0.0,0,1.0
ANS19087,0.0,1,553.3787988691239,2,1.0
ANS19088,1.0,3,129933.53107678244,2,1.0
ANS19089,0.0,0,2104.5727435943445,4,1.0
ANS19090,1.0,3,2838.077176977897,2,1.0
ANS19091,1.0,1,0.0,0,1.0
ANS19092,0.0,0,0.0,0,1.0
ANS19093,1.0,0,6378.367308605577,3,1.0
ANS19094,1.0,0,2281.0067703889326,2,1.0
ANS19095,1.0,1,2322.5448403899077,0,1.0
ANS19096,1.0,2,0.0,2,1.0
ANS19097,0.0,3,0.0,2,1.0
ANS19098,1.0,0,35722.683286668806,3,1.0
ANS19099,1.0,2,342.4746244664925,1,1.0
ANS19100,0.0,2,0.0,0,1.0
ANS19101,0.0,1,0.0,0,1.0
ANS19102,0.0,3,2467.745148213021,4,1.0
ANS19103,1.0,1,0.0,0,1.0
ANS19104,0.0,1,0.0,2,1.0
ANS19105,1.0,2,0.0,2,1.0
ANS19106,0.0,3,2413.9824707861103,3,1.0
ANS19107,0.0,2,0.0,0,1.0
ANS19108,1.0,1,2232.2466027469927,3,1.0
ANS19109,0.0,1,116033.07924796046,2,1.0
ANS19110,1.0,1,0.0,0,1.0
ANS19111,1.0,1,41398.11670316997,3,1.0
ANS19112,1.0,0,1618.776180776569,0,1.0
ANS19113,1.0,3,3601.267030427637,2,1.0
ANS19114,0.0,3,86350.98711487207,0,1.0
ANS19115,0.0,1,0.0,3,1.0
ANS19116,0.0,2,0.0,0,1.0
ANS19117,0.0,2,0.0,3,1.0
ANS19118,0.0,2,0.0,0,1.0
