,0
22613,0
22614,1
22615,2
22616,1
22617,3
22618,0
22619,1
22620,2
22621,1
22622,0
22623,0
22624,2
22625,2
22626,0
22627,2
22628,0
22629,2
22630,2
22631,3
22632,0
22633,0
22634,1
22635,0
22636,0
22637,1
22638,1
22639,2
22640,1
22641,0
22642,0
22643,3
22644,2
22645,0
22646,1
22647,2
22648,1
22649,1
22650,1
22651,0
22652,2
22653,1
22654,2
22655,2
22656,0
22657,0
22658,2
22659,1
22660,1
22661,1
22662,2
22663,3
22664,1
22665,1
22666,1
22667,0
22668,1
22669,2
22670,0
22671,1
22672,0
22673,1
22674,0
22675,2
22676,1
22677,3
22678,1
22679,1
22680,2
22681,1
22682,0
22683,0
22684,2
22685,0
22686,3
22687,3
22688,0
22689,3
22690,3
22691,1
22692,3
22693,1
22694,3
22695,0
22696,0
22697,0
22698,1
22699,3
22700,2
22701,0
22702,2
22703,3
22704,0
22705,0
22706,2
22707,1
22708,3
22709,3
22710,0
22711,3
22712,1
22713,0
22714,3
22715,3
22716,0
22717,1
22718,2
22719,2
22720,3
22721,0
22722,0
22723,0
22724,3
22725,0
22726,3
22727,0
22728,0
22729,0
22730,2
22731,3
22732,1
22733,0
22734,2
22735,0
22736,2
22737,0
22738,3
22739,2
22740,3
22741,2
22742,0
22743,0
22744,0
22745,2
22746,3
22747,0
22748,0
22749,0
22750,0
22751,1
22752,2
22753,3
22754,0
22755,1
22756,1
22757,3
22758,1
22759,0
22760,0
22761,2
22762,1
22763,1
22764,3
22765,1
22766,1
22767,1
22768,0
22769,3
22770,2
22771,2
22772,3
22773,0
22774,3
22775,1
22776,0
22777,3
22778,3
22779,1
22780,1
22781,1
22782,2
22783,1
22784,1
22785,0
22786,1
22787,0
22788,1
22789,0
22790,0
22791,1
22792,0
22793,1
22794,0
22795,1
22796,1
22797,3
22798,0
22799,1
22800,1
22801,0
22802,2
22803,0
22804,3
22805,0
22806,1
22807,1
22808,0
22809,1
22810,3
22811,0
22812,2
22813,0
22814,1
22815,1
22816,3
22817,1
22818,1
22819,0
22820,2
22821,3
22822,1
22823,2
22824,0
22825,1
22826,0
22827,1
22828,0
22829,3
22830,1
22831,0
22832,2
22833,1
22834,1
22835,3
22836,2
22837,0
22838,3
22839,3
22840,1
22841,1
22842,2
22843,1
22844,1
22845,0
22846,0
22847,2
22848,1
22849,3
22850,1
22851,0
22852,1
22853,1
22854,3
22855,1
22856,0
22857,1
22858,1
22859,2
22860,2
22861,3
22862,1
22863,1
22864,0
22865,1
22866,2
22867,2
22868,1
22869,1
22870,0
22871,0
22872,2
22873,2
22874,2
22875,3
22876,2
22877,3
22878,0
22879,2
22880,1
22881,2
22882,3
22883,0
22884,3
22885,1
22886,0
22887,0
22888,0
22889,0
22890,2
22891,0
22892,1
22893,3
22894,0
22895,1
22896,3
22897,1
22898,0
22899,0
22900,0
22901,3
22902,1
22903,0
22904,1
22905,1
22906,1
22907,3
22908,1
22909,3
22910,1
22911,3
22912,2
22913,2
22914,0
22915,1
22916,0
22917,0
22918,0
22919,2
22920,1
22921,3
22922,0
22923,3
22924,2
22925,2
22926,2
22927,0
22928,0
22929,0
22930,1
22931,2
22932,1
22933,2
22934,2
22935,0
22936,1
22937,3
22938,3
22939,0
22940,1
22941,3
22942,1
22943,0
22944,2
22945,2
22946,2
22947,0
22948,1
22949,0
22950,1
22951,0
22952,0
22953,3
22954,1
22955,2
22956,0
22957,2
22958,0
22959,0
22960,1
22961,0
22962,3
22963,3
22964,0
22965,0
22966,2
22967,1
22968,0
22969,3
22970,1
22971,3
22972,0
22973,0
22974,2
22975,2
22976,0
22977,0
22978,2
22979,2
22980,0
22981,3
22982,0
22983,0
22984,1
22985,0
22986,0
22987,0
22988,1
22989,1
22990,0
22991,2
22992,3
22993,1
22994,0
22995,2
22996,1
22997,1
22998,1
22999,1
23000,2
23001,2
23002,1
23003,3
23004,3
23005,3
23006,2
23007,0
23008,0
23009,0
23010,0
23011,2
23012,0
23013,0
23014,1
23015,0
23016,0
23017,1
23018,0
23019,1
23020,1
23021,1
23022,0
23023,0
23024,2
23025,1
23026,0
23027,0
23028,0
23029,1
23030,2
23031,0
23032,1
23033,0
23034,1
23035,3
23036,0
23037,3
23038,1
23039,3
23040,0
23041,0
23042,3
23043,1
23044,3
23045,0
23046,2
23047,0
23048,1
23049,0
23050,2
23051,0
23052,1
23053,1
23054,1
23055,2
23056,1
23057,1
23058,1
23059,0
23060,1
23061,1
23062,0
23063,0
23064,2
23065,2
23066,1
23067,1
23068,0
23069,0
23070,0
23071,2
23072,0
23073,0
23074,2
23075,1
23076,0
23077,0
23078,0
23079,1
23080,2
23081,0
23082,3
23083,0
23084,0
23085,3
23086,1
23087,3
23088,3
23089,0
23090,1
23091,0
23092,2
23093,0
23094,3
23095,1
23096,0
23097,0
23098,0
23099,1
23100,2
23101,1
23102,1
23103,3
23104,1
23105,0
23106,1
23107,0
23108,2
23109,1
23110,0
23111,0
23112,3
23113,3
23114,1
23115,1
23116,3
23117,3
23118,2
23119,0
23120,1
23121,1
23122,0
23123,2
23124,0
23125,2
23126,1
23127,3
23128,3
23129,3
23130,2
23131,2
23132,2
23133,0
23134,0
23135,0
23136,1
23137,0
23138,1
23139,0
23140,0
23141,3
23142,3
23143,3
23144,1
23145,3
23146,3
23147,3
23148,0
23149,0
23150,0
23151,3
23152,2
23153,0
23154,2
23155,2
23156,3
23157,1
23158,2
23159,0
23160,1
23161,0
23162,0
23163,3
23164,2
23165,2
23166,2
23167,0
23168,2
23169,3
23170,3
23171,0
23172,1
23173,1
23174,0
23175,1
23176,0
23177,3
23178,0
23179,1
23180,3
23181,1
23182,3
23183,1
23184,0
23185,3
23186,0
23187,1
23188,1
23189,0
23190,0
23191,0
23192,1
23193,3
23194,3
23195,0
23196,0
23197,2
23198,2
23199,1
23200,1
23201,2
23202,0
23203,1
23204,2
23205,3
23206,0
23207,2
23208,3
23209,1
23210,0
23211,0
23212,0
23213,2
23214,3
23215,0
23216,0
23217,1
23218,3
23219,0
23220,1
23221,0
23222,0
23223,3
23224,0
23225,3
23226,3
23227,1
23228,3
23229,1
23230,1
23231,1
23232,2
23233,2
23234,3
23235,0
23236,1
23237,1
23238,0
23239,0
23240,1
23241,1
23242,1
23243,3
23244,2
23245,0
23246,1
23247,3
23248,2
23249,3
23250,3
23251,0
23252,0
23253,2
23254,3
23255,2
23256,1
23257,2
23258,1
23259,0
23260,2
23261,1
23262,1
23263,0
23264,3
23265,1
23266,1
23267,1
23268,0
23269,0
23270,0
23271,1
23272,0
23273,2
23274,2
23275,0
23276,2
23277,3
23278,1
23279,0
23280,3
23281,3
23282,3
23283,2
23284,1
23285,0
23286,1
23287,1
23288,0
23289,3
23290,0
23291,0
23292,0
23293,2
23294,3
23295,2
23296,2
23297,0
23298,0
23299,2
23300,2
23301,0
23302,0
23303,0
23304,0
23305,2
23306,3
23307,1
23308,0
23309,1
23310,2
23311,1
23312,0
23313,0
23314,2
23315,2
23316,2
23317,1
23318,0
23319,2
23320,1
23321,0
23322,0
23323,2
23324,0
23325,2
23326,1
23327,1
23328,0
23329,1
23330,2
23331,3
23332,2
23333,2
23334,2
23335,0
23336,0
23337,1
23338,0
23339,0
23340,0
23341,0
23342,3
23343,0
23344,3
23345,3
23346,0
23347,0
23348,3
23349,3
23350,0
23351,3
23352,2
23353,0
23354,3
23355,1
23356,1
23357,1
23358,1
23359,0
23360,0
23361,2
23362,0
23363,2
23364,3
23365,1
23366,3
23367,0
23368,3
23369,1
23370,2
23371,2
23372,0
23373,2
23374,3
23375,0
23376,0
23377,0
23378,1
23379,1
23380,0
23381,3
23382,2
23383,3
23384,2
23385,1
23386,0
23387,1
23388,0
23389,2
23390,0
23391,3
23392,1
23393,2
23394,0
23395,0
23396,1
23397,1
23398,0
23399,1
23400,0
23401,3
23402,1
23403,0
23404,0
23405,0
23406,3
23407,3
23408,0
23409,1
23410,3
23411,3
23412,3
23413,2
23414,1
23415,1
23416,0
23417,2
23418,3
23419,0
23420,3
23421,0
23422,1
23423,2
23424,0
23425,0
23426,1
23427,2
23428,2
23429,1
23430,1
23431,1
23432,2
23433,1
23434,2
23435,3
23436,0
23437,0
23438,1
23439,0
23440,2
23441,0
23442,0
23443,0
23444,0
23445,2
23446,2
23447,2
23448,0
23449,0
23450,1
23451,1
23452,3
23453,1
23454,0
23455,3
23456,0
23457,2
23458,2
23459,0
23460,1
23461,1
23462,3
23463,0
23464,3
23465,1
23466,0
23467,1
23468,0
23469,0
23470,3
23471,3
23472,1
23473,2
23474,0
23475,1
23476,2
23477,1
23478,3
23479,1
23480,2
23481,0
23482,1
23483,0
23484,0
23485,1
23486,3
23487,0
23488,1
23489,2
23490,0
23491,1
23492,3
23493,0
23494,1
23495,2
23496,1
23497,3
23498,1
23499,3
23500,2
23501,0
23502,0
23503,1
23504,2
23505,3
23506,0
23507,2
23508,2
23509,0
23510,0
23511,0
23512,3
23513,2
23514,0
23515,1
23516,1
23517,0
23518,0
23519,2
23520,1
23521,3
23522,2
23523,0
23524,2
23525,1
23526,1
23527,1
23528,1
23529,2
23530,3
23531,0
23532,0
23533,2
23534,0
23535,1
23536,0
23537,2
23538,1
23539,2
23540,0
23541,0
23542,2
23543,0
23544,1
23545,2
23546,1
23547,0
23548,3
23549,2
23550,2
23551,0
23552,1
23553,1
23554,0
23555,0
23556,2
23557,3
23558,1
23559,1
23560,2
23561,0
23562,0
23563,0
23564,1
23565,3
23566,1
23567,2
23568,2
23569,1
23570,3
23571,0
23572,2
23573,1
23574,0
23575,1
23576,1
23577,2
23578,1
23579,3
23580,0
23581,1
23582,3
23583,1
23584,0
23585,3
23586,2
23587,1
23588,1
23589,0
23590,0
23591,0
23592,0
23593,0
23594,0
23595,3
23596,0
23597,0
23598,1
23599,0
23600,2
23601,1
23602,1
23603,1
23604,1
23605,1
23606,3
23607,2
23608,0
23609,0
23610,1
23611,2
23612,1
23613,2
23614,2
23615,0
23616,2
23617,0
23618,1
23619,3
23620,1
23621,3
23622,0
23623,0
23624,1
23625,0
23626,1
23627,2
23628,0
23629,0
23630,0
23631,0
23632,3
23633,2
23634,3
23635,0
23636,1
23637,1
23638,0
23639,2
23640,1
23641,1
23642,2
23643,3
23644,1
23645,2
23646,0
23647,3
23648,1
23649,2
23650,0
23651,2
23652,0
23653,3
23654,3
23655,1
23656,2
23657,0
23658,3
23659,0
23660,0
23661,1
23662,1
23663,2
23664,2
23665,1
23666,2
23667,3
23668,3
23669,3
23670,3
23671,3
23672,1
23673,0
23674,1
23675,0
23676,3
23677,1
23678,3
23679,0
23680,2
23681,3
23682,3
23683,3
23684,0
23685,1
23686,0
23687,3
23688,0
23689,1
23690,1
23691,1
23692,3
23693,1
23694,0
23695,3
23696,0
23697,0
23698,0
23699,0
23700,1
23701,1
23702,0
23703,2
23704,0
23705,1
23706,0
23707,0
23708,1
23709,2
23710,3
23711,1
23712,0
23713,3
23714,2
23715,1
23716,2
23717,0
23718,1
23719,3
23720,1
23721,0
23722,2
23723,1
23724,1
23725,0
23726,1
23727,0
23728,0
23729,2
23730,3
23731,2
23732,1
23733,2
23734,0
23735,2
23736,2
23737,0
23738,3
23739,2
23740,0
23741,0
23742,0
23743,1
23744,0
23745,3
23746,0
23747,1
23748,3
23749,2
23750,3
23751,1
23752,1
23753,0
23754,3
23755,0
23756,2
23757,0
23758,0
23759,2
23760,0
23761,1
23762,3
23763,0
23764,0
23765,1
23766,2
23767,2
23768,3
23769,3
23770,3
23771,0
23772,2
23773,0
23774,0
23775,3
23776,0
23777,0
23778,2
23779,2
23780,1
23781,0
23782,3
23783,1
23784,1
23785,1
23786,3
23787,2
23788,0
23789,1
23790,2
23791,1
23792,2
23793,0
23794,0
23795,2
23796,3
23797,2
23798,1
23799,0
23800,3
23801,2
23802,0
23803,1
23804,3
23805,0
23806,3
23807,0
23808,3
23809,2
23810,1
23811,3
23812,1
23813,2
23814,2
23815,1
23816,1
23817,3
23818,3
23819,3
23820,3
23821,0
23822,3
23823,0
23824,1
23825,0
23826,0
23827,1
23828,3
23829,2
23830,1
23831,2
23832,0
23833,1
23834,0
23835,1
23836,0
23837,0
23838,0
23839,0
23840,3
23841,3
23842,0
23843,2
23844,3
23845,0
23846,3
23847,1
23848,0
23849,3
23850,1
23851,1
23852,3
23853,0
23854,3
23855,1
23856,0
23857,1
23858,2
23859,3
23860,1
23861,0
23862,0
23863,3
23864,1
23865,0
23866,1
23867,2
23868,2
23869,2
23870,3
23871,2
23872,0
23873,2
23874,2
23875,0
23876,2
23877,0
23878,0
23879,0
23880,3
23881,1
23882,1
23883,0
23884,0
23885,2
23886,0
23887,2
23888,1
23889,2
23890,1
23891,3
23892,0
23893,1
23894,0
23895,1
23896,1
23897,2
23898,3
23899,0
23900,0
23901,1
23902,1
23903,2
23904,1
23905,0
23906,0
23907,1
23908,0
23909,1
23910,0
23911,3
23912,2
23913,0
23914,0
23915,3
23916,3
23917,1
23918,2
23919,2
23920,1
23921,2
23922,0
23923,3
23924,3
23925,0
23926,2
23927,3
23928,1
23929,3
23930,0
23931,0
23932,0
23933,3
23934,0
23935,1
23936,3
23937,0
23938,0
23939,0
23940,2
23941,0
23942,1
23943,1
23944,1
23945,0
23946,0
23947,0
23948,0
23949,0
23950,1
23951,0
23952,0
23953,0
23954,1
23955,2
23956,0
23957,3
23958,1
23959,1
23960,1
23961,2
23962,0
23963,1
23964,2
23965,1
23966,0
23967,0
23968,0
23969,1
23970,0
23971,0
23972,1
23973,1
23974,1
23975,1
23976,3
23977,1
23978,1
23979,0
23980,2
23981,2
23982,2
23983,3
23984,0
23985,2
23986,0
23987,1
23988,0
23989,0
23990,3
23991,1
23992,0
23993,0
23994,3
23995,0
23996,3
23997,3
23998,1
23999,3
24000,0
24001,3
24002,1
24003,0
24004,2
24005,0
24006,0
24007,2
24008,0
24009,0
24010,2
24011,1
24012,1
24013,2
24014,1
24015,0
24016,0
24017,0
24018,0
24019,2
24020,3
24021,0
24022,1
24023,3
24024,1
24025,0
24026,0
24027,3
24028,2
24029,0
24030,1
24031,2
24032,0
24033,0
24034,0
24035,1
24036,2
24037,2
24038,3
24039,2
24040,2
24041,0
24042,2
24043,0
24044,1
24045,3
24046,0
24047,2
24048,3
24049,0
24050,0
24051,3
24052,1
24053,3
24054,0
24055,3
24056,2
24057,1
24058,0
24059,0
24060,1
24061,2
24062,0
24063,2
24064,3
24065,0
24066,0
24067,3
24068,1
24069,2
24070,1
24071,3
24072,0
24073,1
24074,1
24075,1
24076,0
24077,2
24078,1
24079,0
24080,1
24081,2
24082,2
24083,1
24084,1
24085,1
24086,0
24087,1
24088,1
24089,0
24090,0
24091,0
24092,0
24093,1
24094,0
24095,3
24096,3
24097,2
24098,1
24099,0
24100,0
24101,3
24102,3
24103,2
24104,3
24105,3
24106,0
24107,1
24108,1
24109,2
24110,0
24111,3
24112,3
24113,0
24114,3
24115,0
24116,1
24117,3
24118,0
24119,3
24120,0
24121,0
24122,0
24123,2
24124,0
24125,2
24126,0
24127,1
24128,3
24129,2
24130,0
24131,3
24132,0
24133,2
24134,1
24135,1
24136,2
24137,1
24138,0
24139,2
24140,3
24141,1
24142,2
24143,0
24144,2
24145,3
24146,2
24147,2
24148,0
24149,0
24150,1
24151,0
24152,3
24153,0
24154,0
24155,2
24156,0
24157,0
24158,3
24159,1
24160,3
24161,1
24162,0
24163,0
24164,1
24165,0
24166,0
24167,0
24168,1
24169,3
24170,2
24171,0
24172,0
24173,0
24174,0
24175,3
24176,1
24177,0
24178,0
24179,0
24180,3
24181,1
24182,1
24183,1
24184,0
24185,1
24186,0
24187,3
24188,3
24189,3
24190,3
24191,0
24192,1
24193,1
24194,2
24195,2
24196,3
24197,2
24198,2
24199,2
24200,0
24201,0
24202,1
24203,3
24204,3
24205,1
24206,1
24207,0
24208,1
24209,0
24210,1
24211,2
24212,1
24213,3
24214,3
24215,0
24216,2
24217,1
24218,3
24219,0
24220,0
24221,0
24222,1
24223,3
24224,0
24225,0
24226,3
24227,1
24228,2
24229,3
24230,3
24231,3
24232,0
24233,1
24234,0
24235,2
24236,1
24237,0
24238,1
24239,0
24240,1
24241,1
24242,0
24243,0
24244,2
24245,2
24246,2
24247,0
24248,2
24249,0
24250,0
24251,0
24252,2
24253,2
24254,3
24255,0
24256,3
24257,2
24258,0
24259,2
24260,3
24261,1
24262,2
24263,2
24264,3
24265,2
24266,2
24267,3
24268,1
24269,2
24270,1
24271,2
24272,0
24273,0
24274,2
24275,3
24276,3
24277,1
24278,2
24279,2
24280,2
24281,2
24282,2
24283,3
24284,0
24285,3
24286,0
24287,3
24288,3
24289,2
24290,0
24291,1
24292,0
24293,3
24294,2
24295,3
24296,3
24297,1
24298,3
24299,2
24300,2
24301,0
24302,2
24303,0
24304,3
24305,3
24306,1
24307,3
24308,1
24309,3
24310,1
24311,2
24312,0
24313,3
24314,0
24315,0
24316,1
24317,1
24318,2
24319,3
24320,0
24321,1
24322,0
24323,0
24324,2
24325,0
24326,2
24327,1
24328,0
24329,0
24330,0
24331,3
24332,2
24333,1
24334,0
24335,0
24336,0
24337,2
24338,1
24339,3
24340,2
24341,3
24342,0
24343,1
24344,1
24345,3
24346,0
24347,0
24348,0
24349,3
24350,0
24351,1
24352,3
24353,0
24354,3
24355,2
24356,1
24357,1
24358,1
24359,2
24360,3
24361,0
24362,1
24363,1
24364,3
24365,3
24366,0
24367,0
24368,1
24369,0
24370,1
24371,1
24372,3
24373,1
24374,0
24375,1
24376,2
24377,0
24378,1
24379,1
24380,3
24381,2
24382,0
24383,0
24384,0
24385,0
24386,0
24387,3
24388,3
24389,3
24390,0
24391,1
24392,1
24393,0
24394,1
24395,0
24396,1
24397,0
24398,2
24399,1
24400,0
24401,2
24402,2
24403,0
24404,2
24405,0
24406,0
24407,0
24408,1
24409,0
24410,0
24411,2
24412,3
24413,1
24414,0
24415,0
24416,3
24417,3
24418,2
24419,3
24420,0
24421,3
24422,0
24423,0
24424,0
24425,2
24426,0
24427,1
24428,2
24429,0
24430,1
24431,3
24432,2
24433,2
24434,0
24435,2
24436,0
24437,3
24438,1
24439,0
24440,0
24441,3
24442,3
24443,3
24444,1
24445,3
24446,2
24447,3
24448,3
24449,0
24450,0
24451,2
24452,2
24453,3
24454,0
24455,0
24456,0
24457,0
24458,0
24459,2
24460,1
24461,0
24462,1
24463,1
24464,2
24465,3
24466,3
24467,0
24468,0
24469,3
24470,3
24471,2
24472,0
24473,0
24474,1
24475,3
24476,3
24477,1
24478,1
24479,1
24480,1
24481,3
24482,0
24483,2
24484,3
24485,3
24486,2
24487,2
24488,1
24489,3
24490,3
24491,0
24492,1
24493,0
24494,1
24495,1
24496,3
24497,3
24498,0
24499,2
24500,3
24501,0
24502,0
24503,1
24504,2
24505,2
24506,0
24507,3
24508,0
24509,3
24510,1
24511,0
24512,0
24513,2
24514,1
24515,3
24516,2
24517,0
24518,0
24519,0
24520,2
24521,1
24522,0
24523,0
24524,1
24525,2
24526,2
24527,3
24528,1
24529,2
24530,2
24531,3
24532,1
24533,1
24534,1
24535,2
24536,2
24537,3
24538,0
24539,3
24540,0
24541,0
24542,0
24543,3
24544,0
24545,3
24546,0
24547,3
24548,3
24549,1
24550,3
24551,2
24552,2
24553,0
24554,0
24555,2
24556,1
24557,1
24558,2
24559,1
24560,0
24561,0
24562,3
24563,0
24564,3
24565,0
24566,2
24567,1
24568,1
24569,2
24570,3
24571,1
24572,0
24573,1
24574,1
24575,1
24576,3
24577,3
24578,1
24579,3
24580,0
24581,1
24582,1
24583,1
24584,0
24585,1
24586,0
24587,1
24588,1
24589,1
24590,0
24591,0
24592,3
24593,1
24594,1
24595,2
24596,0
24597,0
24598,3
24599,0
24600,3
24601,1
24602,2
24603,0
24604,2
24605,3
24606,1
24607,1
24608,3
24609,3
24610,0
24611,1
24612,3
24613,3
24614,0
24615,1
24616,1
24617,0
24618,1
24619,3
24620,0
24621,2
24622,3
24623,0
24624,3
24625,3
24626,1
24627,1
24628,1
24629,2
24630,3
24631,2
24632,0
24633,2
24634,0
24635,1
24636,2
24637,0
24638,0
24639,0
24640,0
24641,1
24642,3
24643,1
24644,1
24645,2
24646,3
24647,0
24648,1
24649,2
24650,3
24651,2
24652,0
24653,1
24654,1
24655,0
24656,1
24657,3
24658,0
24659,0
24660,2
24661,3
24662,1
24663,2
24664,3
24665,0
24666,1
24667,3
24668,0
24669,2
24670,2
24671,2
24672,2
24673,0
24674,0
24675,1
24676,1
24677,0
24678,0
24679,3
24680,1
24681,2
24682,1
24683,2
24684,0
24685,2
24686,3
24687,0
24688,2
24689,1
24690,0
24691,0
24692,0
24693,0
24694,2
24695,2
24696,2
24697,2
24698,0
24699,1
24700,3
24701,3
24702,0
24703,2
24704,0
24705,0
24706,0
24707,0
24708,3
24709,0
24710,0
24711,2
24712,2
24713,2
24714,2
24715,2
24716,1
24717,2
24718,0
24719,0
24720,0
24721,1
24722,3
24723,0
24724,0
24725,3
24726,0
24727,0
24728,1
24729,3
24730,3
24731,3
24732,0
24733,0
24734,3
24735,1
24736,3
24737,0
24738,0
24739,0
24740,1
24741,1
24742,0
24743,0
24744,1
24745,0
24746,2
24747,1
24748,0
24749,2
24750,2
24751,1
24752,1
24753,3
24754,0
24755,1
24756,0
24757,1
24758,2
24759,0
24760,2
24761,0
24762,0
24763,2
24764,0
24765,3
24766,3
24767,0
24768,0
24769,1
24770,0
24771,0
24772,1
24773,0
24774,0
24775,0
24776,0
24777,0
24778,1
24779,0
24780,3
24781,0
24782,2
24783,1
24784,3
24785,0
24786,1
24787,3
24788,0
24789,1
24790,3
24791,0
24792,0
24793,3
24794,0
24795,1
24796,2
24797,3
24798,0
24799,2
24800,0
24801,3
24802,1
24803,1
24804,1
24805,1
24806,2
24807,2
24808,0
24809,3
24810,1
24811,2
24812,0
24813,3
24814,0
24815,3
24816,1
24817,1
24818,1
24819,0
24820,1
24821,1
24822,0
24823,1
24824,0
24825,2
24826,3
24827,0
24828,0
24829,0
24830,0
24831,1
24832,0
24833,0
24834,3
24835,0
24836,3
24837,2
24838,0
24839,3
24840,3
24841,0
24842,0
24843,1
24844,1
24845,3
24846,1
24847,0
24848,0
24849,2
24850,3
24851,1
24852,3
24853,1
24854,1
24855,0
24856,1
24857,2
24858,1
24859,3
24860,3
24861,3
24862,0
24863,2
24864,2
24865,0
24866,3
24867,2
24868,0
24869,0
24870,2
24871,2
24872,0
24873,1
24874,3
24875,2
24876,2
24877,0
24878,1
24879,3
24880,0
24881,0
24882,2
24883,0
24884,2
24885,3
24886,1
24887,0
24888,0
24889,1
24890,0
24891,3
24892,1
24893,0
24894,1
24895,0
24896,0
24897,2
24898,1
24899,0
24900,3
24901,2
24902,0
24903,2
24904,1
24905,2
24906,0
24907,0
24908,1
24909,1
24910,2
24911,1
24912,1
24913,0
24914,0
24915,1
24916,0
24917,2
24918,0
24919,0
24920,0
24921,0
24922,2
24923,1
24924,1
24925,0
24926,3
24927,0
24928,1
24929,0
24930,1
24931,3
24932,0
24933,1
24934,0
24935,3
24936,1
24937,0
24938,0
24939,2
24940,0
24941,0
24942,2
24943,3
24944,0
24945,0
24946,0
24947,1
24948,3
24949,1
24950,1
24951,3
24952,2
24953,1
24954,3
24955,2
24956,3
24957,0
24958,0
24959,3
24960,0
24961,0
24962,0
24963,1
24964,0
24965,2
24966,2
24967,1
24968,0
24969,0
24970,2
24971,2
24972,1
24973,2
24974,3
24975,2
24976,1
24977,2
24978,3
24979,0
24980,0
24981,3
24982,1
24983,2
24984,0
24985,1
24986,1
24987,0
24988,1
24989,2
24990,2
24991,0
24992,3
24993,1
24994,1
24995,0
24996,0
24997,0
24998,2
24999,0
25000,2
25001,2
25002,2
25003,0
25004,0
25005,0
25006,0
25007,0
25008,0
25009,0
25010,3
25011,0
25012,2
25013,3
25014,3
25015,1
25016,0
25017,0
25018,0
25019,2
25020,0
25021,2
25022,1
25023,1
25024,3
25025,1
25026,1
25027,2
25028,0
25029,3
25030,2
25031,1
25032,0
25033,1
25034,3
25035,2
25036,2
25037,1
25038,2
25039,0
25040,2
25041,2
25042,0
25043,2
25044,2
25045,3
25046,3
25047,1
25048,0
25049,1
25050,1
25051,1
25052,1
25053,0
25054,3
25055,1
25056,0
25057,0
25058,2
25059,0
25060,2
25061,1
25062,0
25063,0
25064,1
25065,1
25066,2
25067,0
25068,3
25069,1
25070,0
25071,3
25072,3
25073,3
25074,0
25075,2
25076,3
25077,0
25078,1
25079,0
25080,0
25081,2
25082,0
25083,3
25084,2
25085,1
25086,2
25087,2
25088,2
25089,1
25090,0
25091,1
25092,2
25093,1
25094,0
25095,2
25096,3
25097,3
25098,2
25099,2
25100,0
25101,0
25102,1
25103,3
25104,0
25105,0
25106,3
25107,0
25108,0
25109,0
25110,3
25111,0
25112,0
25113,2
25114,0
25115,3
25116,0
25117,0
25118,0
25119,0
25120,0
25121,2
25122,0
25123,0
25124,0
25125,2
25126,1
25127,3
25128,2
25129,0
25130,1
25131,0
25132,0
25133,3
25134,0
25135,0
25136,0
25137,3
25138,1
25139,3
25140,3
25141,0
25142,1
25143,1
25144,0
25145,1
25146,3
25147,2
25148,2
25149,0
25150,1
25151,2
25152,3
25153,0
25154,2
25155,0
25156,0
25157,1
25158,0
25159,1
25160,0
25161,2
25162,1
25163,3
25164,0
25165,1
25166,0
25167,0
25168,0
25169,0
25170,1
25171,3
25172,3
25173,0
25174,1
25175,0
25176,1
25177,1
25178,0
25179,2
25180,3
25181,2
25182,0
25183,0
25184,0
25185,2
25186,0
25187,0
25188,0
25189,1
25190,2
25191,1
25192,2
25193,3
25194,0
25195,3
25196,3
25197,1
25198,3
25199,0
25200,2
25201,3
25202,1
25203,0
25204,2
25205,2
25206,2
25207,0
25208,2
25209,3
25210,0
25211,3
25212,3
25213,0
25214,3
25215,1
25216,1
25217,1
25218,0
25219,0
25220,1
25221,0
25222,0
25223,1
25224,2
25225,0
25226,1
25227,1
25228,0
25229,2
25230,2
25231,0
25232,0
25233,1
25234,1
25235,2
25236,3
25237,3
25238,1
25239,2
25240,3
25241,0
25242,3
25243,0
25244,0
25245,1
25246,0
25247,0
25248,0
25249,0
25250,1
25251,1
25252,1
25253,0
25254,0
25255,2
25256,0
25257,3
25258,0
25259,0
25260,1
25261,2
25262,2
25263,3
25264,2
25265,1
25266,0
25267,2
25268,0
25269,0
25270,0
25271,0
25272,3
25273,0
25274,3
25275,1
25276,0
25277,1
25278,3
25279,3
25280,1
25281,2
25282,3
25283,0
25284,3
25285,1
25286,2
25287,0
25288,1
25289,0
25290,1
25291,0
25292,0
25293,2
25294,1
25295,1
25296,2
25297,2
25298,0
25299,3
25300,3
25301,0
25302,0
25303,1
25304,0
25305,1
25306,3
25307,3
25308,1
25309,1
25310,0
25311,1
25312,3
25313,2
25314,2
25315,1
25316,3
25317,1
25318,2
25319,0
25320,1
25321,0
25322,3
25323,3
25324,1
25325,0
25326,0
25327,3
25328,0
25329,2
25330,3
25331,1
25332,2
25333,1
25334,0
25335,1
25336,0
25337,2
25338,1
25339,1
25340,3
25341,0
25342,0
25343,2
25344,2
25345,3
25346,0
25347,0
25348,2
25349,0
25350,2
25351,0
25352,2
25353,0
25354,1
25355,2
25356,3
25357,3
25358,3
25359,3
25360,2
25361,1
25362,3
25363,3
25364,2
25365,3
25366,1
25367,0
25368,3
25369,1
25370,0
25371,0
25372,1
25373,1
25374,3
25375,1
25376,1
25377,1
25378,0
25379,0
25380,1
25381,3
25382,0
25383,0
25384,0
25385,0
25386,0
25387,2
25388,3
25389,1
25390,3
25391,0
25392,1
25393,2
25394,3
25395,3
25396,0
25397,2
25398,2
25399,2
25400,0
25401,0
25402,0
25403,3
25404,0
25405,0
25406,0
25407,0
25408,3
25409,1
25410,1
25411,0
